annotation_id,annotator,comment,created_at,id,lead_time,rating,taxonomy,updated_at,Вопрос не решен,Вопрос решен,Не понравилась работа сотрудников,Не понравилась скорость работы,Не понравилось качество услуги,Не понравился результат услуги,Понравилась работа сотрудников,Понравилась скорость работы,Понравилось качество услуги,Понравился результат услуги,Претензии,Предложения
,,,,,,,,,,,,,,,,,,,,
1237.0,1.0,вопрос за декабрь сумма более 12 т.р из-за чего такая большая разница?,2025-05-10 10:11:37.336,4233537.0,17.044,5.0,"[{""taxonomy"":[[""Претензии и предложения""]]}]",2025-05-10 16:58:06.835,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1238.0,1.0,быстро со слов сантехника все сделали,2025-05-10 10:11:46.528,4233528.0,7.664,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-10 10:11:46.528,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1239.0,1.0,мастер пришел быстро. пломбу тоже поставил быстро. спасибо,2025-05-10 10:11:53.831,4233496.0,5.837,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-10 10:11:53.831,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1240.0,1.0,"по самой консультации вопросов нет. а вот то, что при обновлении приложения ""слетают"" настройки - нехорошо",2025-05-10 10:12:11.519,4233386.0,19.604,5.0,"[{""taxonomy"":[[""Понравился результат услуги""],[""Претензии и предложения""]]}]",2025-05-10 16:58:14.337,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1241.0,1.0,а как мне получить схемы от застройщика? я боюсь повредить проводку розеток и выключателей при монтаже,2025-05-10 10:12:22.629,4233334.0,13.471,5.0,"[{""taxonomy"":[[""Претензии и предложения""]]}]",2025-05-10 16:58:20.007,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1242.0,1.0,спасибо за консультацию,2025-05-10 10:12:27.740,4233304.0,3.476,5.0,"[{""taxonomy"":[[""Понравился результат услуги""]]}]",2025-05-10 10:12:27.740,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1243.0,1.0,спасибо!!!,2025-05-10 10:12:31.446,4233282.0,2.147,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:12:31.446,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1244.0,1.0,"оперативно пришли, выполнили осмотр, составили акт! на все интересующие вопросы ответили. благодарю!",2025-05-10 10:13:02.275,4233035.0,27.121,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравился результат услуги""]]}]",2025-05-10 10:13:02.275,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1245.0,1.0,все хорошо и быстро.,2025-05-10 10:13:07.309,4233009.0,2.757,5.0,"[{""taxonomy"":[[""Понравился результат услуги""],[""Понравилась скорость работы""]]}]",2025-05-10 10:13:07.309,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1246.0,1.0,мастер молодец . быстро и все качественно сделал,2025-05-10 10:13:13.576,4232957.0,4.78,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-10 10:13:13.576,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1247.0,1.0,оперативно восстановили элетроэнергию.,2025-05-10 10:13:18.843,4232822.0,3.709,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-10 10:13:18.843,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1248.0,1.0,довольно быстро ликвидировали отсутствие электричества.,2025-05-10 10:13:25.739,4232820.0,4.642,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-10 10:13:25.739,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1249.0,1.0,отличный мастер,2025-05-10 10:13:29.045,4232726.0,1.828,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]",2025-05-10 10:13:29.045,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1250.0,1.0,спасибо 🙏,2025-05-10 10:13:32.228,4232490.0,1.953,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:13:32.228,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1251.0,1.0,вежливый специалист,2025-05-10 10:13:35.886,4232446.0,2.232,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]",2025-05-10 10:13:35.886,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1252.0,1.0,"кирилл, спасибо! позвонили, разъяснили, что нет таких ограничении у нас.",2025-05-10 10:13:44.864,4232359.0,7.502,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравился результат услуги""]]}]",2025-05-10 10:13:44.865,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1253.0,1.0,оперативно 👍,2025-05-10 10:13:49.120,4232335.0,1.581,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:13:49.120,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1254.0,1.0,спасибо большое,2025-05-10 10:13:52.367,4232277.0,1.764,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:13:52.367,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1255.0,1.0,большое спасибо,2025-05-10 10:13:56.002,4232184.0,2.185,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:13:56.002,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1256.0,1.0,ответ на вопрос предоставлен.,2025-05-10 10:14:00.020,4232163.0,6.147,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:14:06.996,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1257.0,1.0,сантехник валерий объяснил все по телефону. пока проблем нет.,2025-05-10 10:14:13.712,4232155.0,5.021,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]",2025-05-10 10:14:13.712,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1258.0,1.0,быстро и оперативно. спасибо!,2025-05-10 10:14:17.493,4232114.0,2.417,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:14:17.493,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1259.0,1.0,спасибо данному сотруднику!!!!!,2025-05-10 10:14:21.256,4232099.0,2.481,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]",2025-05-10 10:14:21.256,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1260.0,1.0,спасибо 🌹,2025-05-10 10:14:26.424,4232059.0,3.102,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:14:26.424,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1261.0,1.0,звонки не поступают при звонке,2025-05-10 10:14:32.723,4231772.0,5.019,5.0,"[{""taxonomy"":[[""Вопрос не решен""]]}]",2025-05-10 10:14:32.723,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1262.0,1.0,спасибо!,2025-05-10 10:14:36.904,4231596.0,3.033,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:14:36.905,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1263.0,1.0,спасибо за быстроту,2025-05-10 10:14:40.266,4231359.0,2.047,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:14:40.266,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1264.0,1.0,специалист оперативно устранил поломку! очень доволен и благодарим за оперативность). специалисту выписать премию),2025-05-10 10:14:49.974,4231245.0,8.636,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравился результат услуги""],[""Понравилась работа сотрудников""],[""Понравилось качество услуги""],[""Вопрос решен""]]}]",2025-05-10 10:14:49.974,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1265.0,1.0,отличный мастер,2025-05-10 10:14:53.062,4231171.0,2.019,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]",2025-05-10 10:14:53.062,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1266.0,1.0,"быстро отреагировали, достаточно быстро устранили течь. вечером сантехник ещё раз пришёл удостовериться, что все в порядке. спасибо",2025-05-10 10:15:39.638,4231128.0,9.359,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Вопрос решен""]]}]",2025-05-10 10:15:39.638,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1267.0,1.0,"да, спасибо! дверь починили.",2025-05-10 10:15:44.855,4231026.0,3.717,5.0,"[{""taxonomy"":[[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-10 10:15:44.855,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1268.0,1.0,спасибо,2025-05-10 10:15:48.148,4230857.0,2.265,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:15:48.148,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1269.0,1.0,оперативно!,2025-05-10 10:15:51.394,4230835.0,2.199,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:15:51.394,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1270.0,1.0,спасибо. счетчик заработал,2025-05-10 10:15:58.039,4230799.0,5.392,5.0,"[{""taxonomy"":[[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-10 10:15:58.039,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1271.0,1.0,"отличная работа! быстро, качественно, аккуратно. спасибо большое)",2025-05-10 10:16:06.511,4230769.0,7.338,5.0,"[{""taxonomy"":[[""Понравился результат услуги""],[""Понравилось качество услуги""],[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-10 10:16:06.511,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1272.0,1.0,"спасибо, быстро и оперативно!!!",2025-05-10 10:16:10.625,4230767.0,2.409,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:16:10.625,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1273.0,1.0,счёт на 500 р все ещё в личном кабинете,2025-05-10 10:16:16.056,4230424.0,4.353,5.0,"[{""taxonomy"":[[""Вопрос не решен""]]}]",2025-05-10 10:16:16.056,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1274.0,1.0,спасибо за оперативность! все настроено,2025-05-10 10:16:21.441,4230360.0,4.29,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-10 10:16:21.441,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1275.0,1.0,спасибо,2025-05-10 10:16:25.505,4230300.0,3.07,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:16:25.505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1276.0,1.0,вчера мне сказали несколько диспетчеров что заявки не было о протечке с моего жк,2025-05-10 10:16:36.000,4230075.0,13.996,5.0,"[{""taxonomy"":[[""Претензии и предложения""]]}]",2025-05-10 16:58:42.435,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1277.0,1.0,всё оперативно исправили. молодцы.,2025-05-10 10:16:45.423,4229868.0,8.175,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравился результат услуги""]]}]",2025-05-10 10:16:45.423,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1278.0,1.0,"прильи быстро, спасибо",2025-05-10 10:16:50.828,4229707.0,3.659,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:16:50.828,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1279.0,1.0,спасибо!,2025-05-10 10:16:54.688,4229581.0,2.403,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:16:54.688,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1280.0,1.0,спасибо большое ! оперативно помогли решить вопрос .,2025-05-10 10:17:00.436,4229497.0,4.57,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилась скорость работы""]]}]",2025-05-10 10:17:00.436,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1281.0,1.0,оперативно решили вопрос.,2025-05-10 10:17:04.481,4229412.0,2.938,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилась скорость работы""]]}]",2025-05-10 10:17:04.481,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1282.0,1.0,ок. спасибо,2025-05-10 10:17:07.700,4229330.0,2.271,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:17:07.700,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1283.0,1.0,спасибо),2025-05-10 10:17:10.711,4229267.0,1.958,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:17:10.711,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1284.0,1.0,хороший мужчина консультировал,2025-05-10 10:17:14.085,4229242.0,2.395,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]",2025-05-10 10:17:14.085,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1285.0,1.0,очень удобно,2025-05-10 10:17:21.320,4229169.0,6.223,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравился результат услуги""]]}]",2025-05-10 10:17:21.320,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1286.0,1.0,спасибо большое 😊. с уважением евгений!),2025-05-10 10:17:25.078,4229078.0,5.928,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:17:33.298,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1287.0,1.0,сантехники приехали оперативно и устранили протечку в смесителе.  спасибо!,2025-05-10 10:17:39.045,4228897.0,4.718,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-10 10:17:39.045,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1288.0,1.0,спасибо,2025-05-10 10:17:42.183,4228835.0,2.099,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:17:42.183,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1289.0,1.0,спасибо вам,2025-05-10 10:17:45.745,4228815.0,2.08,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:17:45.745,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1290.0,1.0,"специалист отличный, вежливый и быстро сделал, я очень довольна.",2025-05-10 10:18:00.118,4228768.0,7.861,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравилась скорость работы""],[""Понравился результат услуги""],[""Понравилось качество услуги""],[""Вопрос решен""]]}]",2025-05-10 10:18:00.118,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1291.0,1.0,"оперативно, спасибо!",2025-05-10 10:18:03.022,4228673.0,1.764,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:18:03.022,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1292.0,1.0,спасибо!,2025-05-10 10:18:06.317,4228577.0,2.3,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:18:06.317,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1293.0,1.0,все работает как надо! спасибо!,2025-05-10 10:18:12.652,4228524.0,3.707,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравился результат услуги""]]}]",2025-05-10 10:18:12.652,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1294.0,1.0,"быстро решили проблему , электрики пришли почти сразу после заявки , спасибо, большое",2025-05-10 10:18:20.106,4228491.0,6.364,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-10 10:18:20.106,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1295.0,1.0,здравствуйте! спасибо огромное специалистам за быстрый ответ и решение нашей проблемы!,2025-05-10 10:18:26.671,4228481.0,5.366,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-10 10:18:26.671,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1296.0,1.0,"спасибо мастеру, все быстро сделал",2025-05-10 10:18:37.092,4228457.0,9.46,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Вопрос решен""],[""Понравилась скорость работы""]]}]",2025-05-10 10:18:37.092,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1297.0,1.0,оперативно и быстро! супер всегда бы так,2025-05-10 10:18:40.878,4228411.0,2.644,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:18:40.879,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1298.0,1.0,спасибо,2025-05-10 10:18:44.657,4228322.0,2.578,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:18:44.657,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1299.0,1.0,молодцы спасибо,2025-05-10 10:18:53.266,4228315.0,7.446,5.0,"[{""taxonomy"":[[""Понравился результат услуги""]]}]",2025-05-10 10:18:53.266,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1300.0,1.0,устное разрешение на установку кодового замка получено.после установки сообщим код в управляющую компанию.спасибо,2025-05-10 10:19:11.301,4228313.0,16.098,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:19:11.301,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1301.0,1.0,детализация предоставлена с 06.2024 была закащана с 01.2024. просьба выдать на все месяцы 2024 года,2025-05-10 10:19:28.543,4228280.0,19.981,5.0,"[{""taxonomy"":[[""Претензии и предложения""]]}]",2025-05-10 16:58:59.343,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1302.0,1.0,спасибо за оперативность),2025-05-10 10:19:31.686,4228161.0,2.063,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:19:31.686,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1303.0,1.0,спасибо за оперативность!,2025-05-10 10:19:35.214,4228059.0,2.295,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:19:35.214,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1304.0,1.0,слишком часто ломаются лифты!,2025-05-10 10:19:44.307,4227944.0,11.98,5.0,"[{""taxonomy"":[[""Претензии и предложения""]]}]",2025-05-10 16:59:12.961,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1305.0,1.0,слишком часто ломаются лифты,2025-05-10 10:19:49.285,4227942.0,8.051,5.0,"[{""taxonomy"":[[""Претензии и предложения""]]}]",2025-05-10 16:59:06.921,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1306.0,1.0,все замечательно,2025-05-10 10:19:54.330,4227915.0,3.361,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравилась работа сотрудников""],[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-10 10:19:54.330,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1307.0,1.0,спасибо большое за помощь в решении вопроса.,2025-05-10 10:19:59.160,4227850.0,3.675,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:19:59.160,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1308.0,1.0,"на этот раз быстро отключили, спасибо!",2025-05-10 10:20:04.108,4227759.0,3.798,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилась скорость работы""]]}]",2025-05-10 10:20:04.108,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1309.0,1.0,спасибо за оперативный ответ,2025-05-10 10:20:07.683,4227749.0,2.545,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:20:07.683,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1310.0,1.0,"оценка за оперативность — отлично, за уборку — хорошо. спасибо!",2025-05-10 10:20:18.724,4227554.0,9.236,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Не понравилось качество услуги""]]}]",2025-05-10 10:20:18.724,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1311.0,1.0,👍👍👍👍👍👍👍👍👍👍👍👍,2025-05-10 10:20:23.121,4227515.0,3.05,5.0,"[{""taxonomy"":[[""Понравился результат услуги""]]}]",2025-05-10 10:20:23.121,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1312.0,1.0,благодарю за оперативность.,2025-05-10 10:20:26.233,4227511.0,1.798,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:20:26.233,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1313.0,1.0,спасибо!,2025-05-10 10:20:29.860,4227504.0,2.644,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:20:29.860,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1314.0,1.0,"приходила в ук мне сказали за деньги купить себе новый ключ, на каком основании? выдали не рабочие и теперь платя 2500 за домофон я ещё и ключи должна покупать, соседям дали бесплатно",2025-05-10 10:20:50.911,4227480.0,25.266,5.0,"[{""taxonomy"":[[""Претензии и предложения""]]}]",2025-05-10 16:59:23.549,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1315.0,1.0,спасибо большое!!!!,2025-05-10 10:20:54.608,4227323.0,2.466,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:20:54.608,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1316.0,1.0,оперативно!спасибо!,2025-05-10 10:20:58.619,4227268.0,3.01,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:20:58.619,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1317.0,1.0,огромное спасибо! вопрос был решен быстро! специалист профессионал в своем деле!,2025-05-10 10:21:05.388,4227035.0,8.217,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилась работа сотрудников""],[""Понравился результат услуги""],[""Понравилось качество услуги""],[""Вопрос решен""]]}]",2025-05-10 10:21:11.232,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1318.0,1.0,починили,2025-05-10 10:21:14.521,4226978.0,2.341,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:21:14.521,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1319.0,1.0,"спасибо, что быстро отреагировали. проблема решена.",2025-05-10 10:21:52.804,4226802.0,4.647,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-10 10:21:52.804,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1320.0,1.0,"спасибо, оперативно",2025-05-10 10:21:56.243,4226795.0,2.353,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:21:56.244,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1321.0,1.0,"спасибо большое_x000D_
оперативно",2025-05-10 10:21:59.749,4226768.0,2.333,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:21:59.749,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1322.0,1.0,"приятно удивлена. вопрос решился менее чем за сутки! спасибо, так красиво теперь и ничего не отравляет воздух и не портит вид!!",2025-05-10 10:22:08.454,4226734.0,7.547,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравился результат услуги""]]}]",2025-05-10 10:22:08.454,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1323.0,1.0,все прекрасно спасибо,2025-05-10 10:22:13.741,4226718.0,4.428,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравилась работа сотрудников""],[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-10 10:22:13.741,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1324.0,1.0,спасибо,2025-05-10 10:22:17.604,4226715.0,2.746,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:22:17.604,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1325.0,1.0,"спасибо, всё быстро устранено",2025-05-10 10:22:21.410,4226706.0,2.592,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилась скорость работы""]]}]",2025-05-10 10:22:21.410,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1326.0,1.0,"здорово что подсказали, не за что бы сам не догадался.",2025-05-10 10:22:59.090,4226692.0,10.879,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:22:59.090,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1327.0,1.0,спасибо!,2025-05-10 10:23:02.342,4226689.0,2.193,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:23:02.342,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1328.0,1.0,спасибо за оперативность.,2025-05-10 10:23:07.100,4226672.0,3.579,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-10 10:23:07.100,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1329.0,1.0,спасибо куприянову и.и.!!!,2025-05-10 10:23:11.395,4226652.0,2.39,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]",2025-05-10 10:23:11.395,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1330.0,1.0,большое спасибо!!,2025-05-10 10:23:14.373,4226642.0,1.922,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 10:23:14.373,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1331.0,1.0,спасибо большое что есть специалисты в ук которым небезразлично!! спасибо куприянову и.и.,2025-05-10 10:24:14.634,4226636.0,58.965,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]",2025-05-10 10:24:14.634,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1332.0,1.0,👍👍👍,2025-05-10 10:24:18.189,4226500.0,2.369,5.0,"[{""taxonomy"":[[""Понравился результат услуги""]]}]",2025-05-10 10:24:18.189,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1333.0,1.0,сами устранили,2025-05-10 10:24:26.100,4226465.0,6.96,5.0,"[{""taxonomy"":[[""Не понравилась работа сотрудников""],[""Вопрос решен""]]}]",2025-05-10 10:24:26.100,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1334.0,1.0,быстро исправили причину шума щитка. спасибо за оперативность,2025-05-10 10:24:32.894,4226443.0,5.632,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравился результат услуги""]]}]",2025-05-10 10:24:32.894,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
