id,comment,rating,Вопрос не решен,Вопрос решен,Не понравилось качество услуги,Не понравился результат услуги,Понравилась работа сотрудников,Понравилась скорость работы,Понравилось качество услуги,Понравился результат услуги,Претензии и предложения
4234433,благадарю вас за оказанную услугу.,5,0,1,0,0,0,0,0,0,0
4188213,спасибо👍,5,0,1,0,0,0,0,0,0,0
3916362,спасибо за консультацию,5,0,0,0,0,0,0,0,1,0
4234285,большое спасибо за оперативный ответ!,5,0,0,0,0,0,1,0,0,0
3946414,Специалист прекрасно выполнил работу! Благодарна за отзывчивость. Больше бы таких сотрудников.,5,0,1,0,0,1,0,1,1,0
4201035,"пока не создашь заявку, выполняется только уборка техникой",5,0,1,0,0,0,0,0,0,1
4191737,спасибо,5,0,1,0,0,0,0,0,0,0
3937646,отлично ,5,0,0,0,0,0,0,0,1,0
3910434,Алексей профессионал в своем деле! Быстро нашел проблему и устранил ее. Огромное ему спасибо!,5,0,1,0,0,1,1,1,1,0
4227323,спасибо большое!!!!,5,0,1,0,0,0,0,0,0,0
4226802,"спасибо, что быстро отреагировали. проблема решена.",5,0,1,0,0,0,1,0,0,0
3941845,Спасибо,5,0,1,0,0,0,0,0,0,0
3915644,Быстро сделали.,5,0,1,0,0,0,1,0,0,0
3923000,Хорошая девушка менеджер ! Очень понятливая и на 100% вошла в положение всех жителей и донесла это до руководства ! Благодарю её! ,5,0,0,0,0,1,0,1,1,0
3936258,Реагировали быстро отключили сигнализацию пожарный тревоги. Спасибо огромное! ,5,0,1,0,0,0,1,0,0,0
3904073,Всё  понятно объяснили.,5,0,0,0,0,0,0,0,1,0
3923691,Спасибо!,5,0,1,0,0,0,0,0,0,0
4149510,никто не позвонил,5,1,0,0,0,0,0,0,0,0
3900559,Ребята молодцы,5,0,0,0,0,1,0,0,0,0
4202403,"никто не ответил, сначала было написано: приостановлено, второй ращ: выполнено.",5,0,1,1,0,0,0,0,0,0
4190727,"четко, оперативно",5,0,0,0,0,0,1,1,0,0
3930372,Спасибо за оперативность.,5,0,0,0,0,0,1,0,0,0
3909517,Благодарю за работу!,5,0,1,0,0,0,0,1,1,0
3947432,Огромное спасибо Сергею,5,0,0,0,0,1,0,0,0,0
4189591,всё решили быстро,5,0,1,0,0,0,1,0,0,0
3929918,Спасибо за проявленное участие и инциативу.,4,0,0,0,0,0,0,0,1,0
3884964,Умело подкрутили редукторы давления. Молодец!,5,0,1,0,0,0,0,1,0,0
4213012,"пришел очень хороший мужчина , все объяснил как нужно сделать .",5,0,1,0,0,1,0,1,0,0
3846831,"Спасибо, вопрос решили, всё стало нормально",5,0,1,0,0,0,0,0,1,0
4212521,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",5,0,1,1,0,0,0,0,0,1
3941682,Быстро и четко!!!,5,0,0,0,0,0,1,1,0,0
3894890,Большое спасибо ,5,0,1,0,0,0,0,0,0,0
3810992,резиновые прокладки в окнах заменены частично. от продувания не помогло,5,0,0,1,1,0,0,0,0,0
3902795,Хорошее обслуживание),5,0,0,0,0,0,0,1,0,0
4188411,отличная работа! спасибо!,5,0,0,0,0,0,0,0,1,0
4194213,спасибо за оперативность !!!,5,0,0,0,0,0,1,0,0,0
4199477,спасибо большое!!!,5,0,1,0,0,0,0,0,0,0
4201146,"все сделал быстро, качественно.",5,0,1,0,0,0,1,1,0,0
4181430,долго мастер не приходил после оплаты,5,0,0,0,0,0,0,0,0,1
4160291,ок,5,0,0,0,0,0,0,0,1,0
4109161,как вода стояла в поддоне так и стоит,5,1,0,0,0,0,0,0,0,0
3852743,спасибо!),5,0,1,0,0,0,0,0,0,0
3941162,Отличная работа! очень профессиональный и вежливый сотрудник!,5,0,1,0,0,1,0,1,0,0
4208077,спасибо,5,0,1,0,0,0,0,0,0,0
3907130,Спасибо за оперативность! ,5,0,0,0,0,0,1,0,0,0
3918118,"Быстро выявили ошибку в показаниях, и не стала делать в убыток мне . Позвонила мне , уточнила и решила всё. Огромное спасибо Вам . ✈️ меняется в лучшую сторону",5,0,1,0,0,0,1,1,0,0
3880717,снимаю звезду за первую отписку без выполнения работ,3,0,0,0,1,0,0,0,0,1
4215769,"спасибо. значит с гулом в трубах, можно бороться. действительно стало тихо. если проблема возникнет опять будет много заявок.",5,0,1,0,0,0,0,0,1,0
3951913,спасибо! оперативно 👍,5,0,0,0,0,0,1,0,0,0
3913490,"отлично, спасибо!",5,0,1,0,0,0,0,0,0,0
3894419,Спасибо большое за оперативность ,5,0,0,0,0,0,1,0,0,0
3926829,"оперативно,спасибо",5,0,0,0,0,0,1,0,0,0
4224777,оперативно! спасибо!,5,0,0,0,0,0,1,0,0,0
4221772,"где можно посмотреть прайс на услуги ваших электриков? что за инкогнито цены, которые мне потом озвучивают?",5,0,0,0,0,0,0,0,0,1
3947149,спасибо.,5,0,1,0,0,0,0,0,0,0
3927378,Спасибо. Очень быстро приняли меры.,5,0,1,0,0,0,1,0,0,0
4210181,"огромное спасибо антону за проделанную работу. все четко, аккуратно! выпишите сотруднику премию за ответственное отношение к работе!",5,0,0,0,0,1,0,1,1,0
3876998,Спасибо ,5,0,1,0,0,0,0,0,0,0
3929230,спасибо ,5,0,1,0,0,0,0,0,0,0
3910346,"Спасибо за работу, выполнена качественно и в срок",5,0,1,0,0,0,1,1,0,0
3749719,"Выполнили отлично , обработка заявки была слишком дорогой",5,0,0,0,0,0,0,0,1,1
4233795,здравствуйте мне нужны подтверждения оплаты а не квитанции. пришлите пожалуйста,5,1,0,0,1,0,0,0,0,1
4178642,спасибо за отмену заявки по моей просьбе,5,0,1,0,0,0,0,0,0,0
4115844,"ситуация стала лучше, но все равно есть перепады давления",5,0,0,1,0,0,0,0,1,0
3922395,"Быстро, качествено и оперативно.",5,0,0,0,0,0,1,1,0,0
4203338,спасибо за оперативное решение вопроса!,5,0,1,0,0,0,1,0,0,0
3889542,Первый раз вы решили вопрос быстро ,5,0,0,0,0,0,1,0,0,1
4187034,"хотелось  бы, чтобы работа выполнялась , постоянно, без заявок",5,0,0,0,0,0,0,0,0,1
4207468,супер!,5,0,0,0,0,0,0,0,1,0
4228313,устное разрешение на установку кодового замка получено.после установки сообщим код в управляющую компанию.спасибо,5,0,1,0,0,0,0,0,0,0
3948896,Спасибо 👍,5,0,1,0,0,0,0,0,0,0
4168303,в жк спутник самый лучший инженер!,5,0,0,0,0,1,0,0,0,0
3951714,"Доброе утро, спасибо. Только большая просьба, ранее в этом светильнике мы меняли лампочку и т. к. не было лампочки с цоколем 14, мы ставили переходник, верните его пожалуйста.",5,0,1,0,0,0,0,0,0,1
3936546,"Здравствуйте! Большое спасибо дежурному диспетчеру-перезвонил в течение 5 минут от подачи заявки. Благодарю за сотрудничество! С уважением, Ю. П.",5,0,0,0,0,1,1,0,0,0
3897016,спасибо за подсказки и внимательное отношение ,5,0,0,0,0,0,0,1,0,0
4215446,выдайте александру премию!,5,0,0,0,0,1,0,0,0,0
3948738,"разобрались, спасибо",5,0,1,0,0,0,0,0,0,0
4222990,спасибо.,5,0,1,0,0,0,0,0,0,0
3894064,всё грамотно по полочкам объяснил,5,0,0,0,0,1,0,1,0,0
3937780,большое спасибо!,5,0,1,0,0,0,0,0,0,0
3934321,Большое спасибо мастеру 👍,5,0,0,0,0,1,0,0,0,0
4193401,всё супер. спасибо сантехнику за решение проблемы.,5,0,1,0,0,1,0,0,1,0
3891943,"Спасибо, вроде бы стало лучше.",4,0,1,0,0,0,0,0,1,0
3947157,Спасибо за оперативность,5,0,0,0,0,0,1,0,0,0
3751364,спасибо большое! теперь не скрипят ,5,0,1,0,0,0,0,0,1,0
4236053,большое спасибо!!!!,5,0,1,0,0,0,0,0,0,0
3933289,"Здравствуйте. Спасибо Геннадию за работу. Все проверил и решил работу. Просьба если ранее вопрос не решен, то не закрывать заявки просто так, а передавать информацию специалистам в указанной сфере.",5,0,1,0,0,1,0,0,0,0
3909595,Все решили! Перезвонили . Спасибо ,5,0,1,0,0,0,0,0,1,0
4188133,во время устранили,5,0,1,0,0,0,0,0,0,0
4191296,очень чисто. спасибо за уборку,5,0,0,0,0,0,0,1,1,0
4234019,отличный мастер.,5,0,0,0,0,1,0,0,0,0
3934816,Спасибо.,5,0,1,0,0,0,0,0,0,0
3900690,"оперативно, спасибо",5,0,0,0,0,0,1,0,0,0
4189064,быстро! качественно! спасибо!,5,0,0,0,0,0,1,1,0,0
3944810,Быстро! Оперативно,5,0,0,0,0,0,1,0,0,0
3881460,Спасибо! Все заработало ,5,0,1,0,0,0,0,0,0,0
4187271,спасибо огромное.у нас в самолёте первоклассные специалисты.👍,5,0,0,0,0,1,0,0,0,0
3885291,Спасибо ,5,0,1,0,0,0,0,0,0,0
4225568,спасибо,5,0,1,0,0,0,0,0,0,0
3905086,"Тот кто  выполнял заявку, чудо! Оперативно выполнили. Спасибо 👍🏻",5,0,1,0,0,0,1,1,1,0
4211682,огромное спасибо,5,0,1,0,0,0,0,0,0,0
4184450,спасибо за ликвидацию аварии!!,5,0,0,0,0,0,0,0,1,0
4206252,спасибо!,5,0,1,0,0,0,0,0,0,0
3910166,спасибо большое за быстрое реагирование. ,5,0,0,0,0,0,1,0,0,0
3889827,"спасибо большое, Татьяна.",5,0,0,0,0,1,0,0,0,0
3890952,Спасибо,5,0,1,0,0,0,0,0,0,0
3923717,спасибо) вы классные 🥰,5,0,1,0,0,0,0,0,0,0
4217631,"быстро отреагировали, спасибо",5,0,0,0,0,0,1,0,0,0
4195684,все хорошо,5,0,0,0,0,0,0,0,1,0
4198286,огромное спасибо. все четко. предварительно перезвонили и мастер пришел в назначенное время,5,0,1,0,0,0,0,1,1,0
4196292,"спасибо, мастер пришел все сделал",5,0,1,0,0,0,0,0,0,0
4213768,отзывчивые девочки!решили проблему быстро!очень довольна!,5,0,1,0,0,1,1,0,1,0
4199721,спасибо за оперативность,5,0,0,0,0,0,1,0,0,0
4203660,поверка проведена,5,0,1,0,0,0,0,0,0,0
3902000,"Спасибо что убрали надпись. Думал, будет аккуратнее",4,0,1,1,0,0,0,0,0,0
3934970,Быстро среагировали ,5,0,0,0,0,0,1,0,0,0
4195954,спасибо,5,0,1,0,0,0,0,0,0,0
3915108,Спасибо!!!,5,0,1,0,0,0,0,0,0,0
3925514,спасибо!,5,0,1,0,0,0,0,0,0,0
4229078,спасибо большое 😊. с уважением евгений!),5,0,1,0,0,0,0,0,0,0
4232155,сантехник валерий объяснил все по телефону. пока проблем нет.,5,0,0,0,0,1,0,0,0,0
4235466,спасибо большое за оперативность!,5,0,0,0,0,0,1,0,0,0
4187508,"всё работает, спасибо!!!",5,0,0,0,0,0,0,0,1,0
3909441,Огромнейшее спасибо за оперативность❤️,5,0,0,0,0,0,1,0,0,0
4190237,"долго, но всё равно, спасибо",5,0,1,0,0,0,0,0,1,1
4186093,оперативно.,5,0,0,0,0,0,1,0,0,0
4236706,спасибо,5,0,1,0,0,0,0,0,0,0
3234340,спасибо!,5,0,1,0,0,0,0,0,0,0
4185965,"спасибо сантехнику валерию , что устранил гул у соседей",5,0,0,0,0,1,0,0,1,0
3842790,хоть что то сделали 👍👏,5,0,0,1,0,0,0,0,0,0
4184648,спасибо,5,0,1,0,0,0,0,0,0,0
3927826,все на высшем уровне ,5,0,1,0,0,1,1,1,1,0
4211280,"выполнил работу на совесть, надеюсь, проблем дальше не возникнет.",5,0,1,0,0,0,0,1,1,0
3895423,"Спасибо, большое!!!",5,0,1,0,0,0,0,0,0,0
3930019,Заменили,5,0,1,0,0,0,0,0,0,0
4195150,"мастер пришёл в день заявки, это радует.розетка оказалась исправна, в итоге по ремонту не пришлось ничего делать. будем наблюдать! надеюсь, будет работать и дальше.",5,0,0,0,0,0,1,0,1,0
3938844,спасибо большое ,5,0,1,0,0,0,0,0,0,0
4223977,"оперативно, удобно!",5,0,0,0,0,0,1,0,0,0
3912121,"все отлично, сделали быстро и не дорого",5,0,1,0,0,0,1,1,0,0
3901247,огромное спасибо,5,0,1,0,0,0,0,0,0,0
3931016,"Быстро исправили, спасибо!",5,0,1,0,0,0,1,0,0,0
4192859,спасибо! все оперативно и быстро было сделано! 👍🏻,5,0,1,0,0,0,1,0,0,0
3939121,Оперативно. Спасибо,5,0,0,0,0,0,1,0,0,0
3929624,Спасибо) Оперативно устранили проблему.,5,0,1,0,0,0,1,0,0,0
4237692,быстро прислали код.единственное что смущает  коды легкие слишком.,5,0,1,0,0,0,1,0,0,1
4190827,все оперативно устранили,5,0,1,0,0,0,1,0,0,0
4192791,все оперативно. спасибо,5,0,0,0,0,0,1,0,0,0
3895642,Спасибо большое ,5,0,1,0,0,0,0,0,0,0
3952848,"приехали быстро , всё сделали чётко. благодарю",5,0,0,0,0,0,1,1,1,0
4219422,"огромное спасибо, специалистам!",5,0,0,0,0,1,0,0,0,0
3895221,Все отлично! Спасибо ,5,0,1,0,0,1,1,1,1,0
3929431,Мгновенно. Спасибо,5,0,0,0,0,0,1,0,0,0
4192384,"оперативно и быстро все сделали, что требовалось.",5,0,1,0,0,0,1,0,0,0
3953192,"Спасибо большое мастеру, все быстро  сделал",5,0,0,0,0,1,1,0,0,0
4191725,"посыпали песком но не везде, упала на парковке и разбила руку",5,0,0,1,0,0,0,0,0,0
3923512,"Отличный специалист, вопрос решен. Спасибо.",5,0,1,0,0,1,0,0,0,0
4203451,"спасибо, очень быстро!",5,0,0,0,0,0,1,0,0,0
3914767,Спасибо за оперативную помощь,5,0,1,0,0,0,1,0,0,0
3900024,отлично👍👏😆,5,0,1,0,0,0,0,0,0,0
3920561,благодарю!,5,0,1,0,0,0,0,0,0,0
4233537,вопрос за декабрь сумма более 12 т.р из-за чего такая большая разница?,5,0,0,0,0,0,0,0,0,1
4187231,спасибо большое за компетентное разъяснение вопроса!,5,0,0,0,0,0,0,1,0,0
3920141,"Была протечка смесителя в ванной, мастер пришел в течении полу часа, поменял прокладки. Вопрос решен.",5,0,1,0,0,0,1,0,0,0
4191968,спасибо большое за оперативность,5,0,0,0,0,0,1,0,0,0
4225575,красавчеги!,5,0,0,0,0,1,0,0,1,0
3841026,Спасибо Сергей ! )))),5,0,0,0,0,1,0,0,0,0
3947834,Большое спасибо за роботу.,5,0,0,0,0,0,0,0,1,0
3911154,Спасибо за оперативность ,5,0,0,0,0,0,1,0,0,0
3905514,спасибо большое ,5,0,1,0,0,0,0,0,0,0
3952142,"Остановили течь, дали рекомендации что делать дальше. Большое спасибо!",5,0,1,0,0,0,0,1,1,0
4220842,спасибо большое,5,0,1,0,0,0,0,0,0,0
3897281,Спасибо большое за информацию. Татьяна молодец!,5,0,0,0,0,1,0,1,0,0
3883736,Очень оперативно. Спасибо большое ,5,0,1,0,0,0,1,0,0,0
4185279,оплатил,5,0,1,0,0,0,0,0,0,0
4000748,не отражен статус по поверке в приложении,5,0,0,0,0,0,0,0,0,1
3941819,"Вопросов нет, молодцы. Супер оперативно",5,0,0,0,0,0,1,0,0,0
4191084,спасибо большое,5,0,1,0,0,0,0,0,0,0
4219188,спасибо за оперативность,5,0,0,0,0,0,1,0,0,0
3892541,спасибо,5,0,1,0,0,0,0,0,0,0
3745025,спасибо за оперативную работу ,5,0,0,0,0,0,1,0,0,0
4205558,"отлично, быстро, надёжно!",5,0,0,0,0,0,1,0,1,0
4217635,"спасибо, за быструю реакцию и решение проблемы",5,0,1,0,0,0,1,0,0,0
3896394,Спасибо,5,0,1,0,0,0,0,0,0,0
4219271,спасибо! оперативно получены по электронной почте.,5,0,0,0,0,0,1,0,0,0
3925871,Оперативно. Очень вежливый сантехник. Приятно было общаться и получить решение проблемы через 25 минут. Спасибо.,5,0,1,0,0,1,1,1,0,0
4190995,на заявку отреагировали ночью мгновенно. течь устранена операивно и качественно! спасибо всем и виктору персонально!,5,0,1,0,0,1,1,1,1,0
4192700,"все быстро , четко , спасибо !",5,0,0,0,0,0,1,1,0,0
3887353,Лучший ,5,0,0,0,0,1,0,0,0,0
4220220,"быстро, оперативно, сотрудник прибыл как по таймеру. спасибо!",5,0,0,0,0,0,1,0,0,0
3938452,"Устранили быстро. Хотелось бы заметить в целом недостатки крепления как в проектировании, когда в металлическую дверь доводчики крепятся обычными саморезами. По кол-ву дырок от старых мест видно, что сама по себе методика крепления не продумана. Саморез в металл - слабо живущее решение, с недолгим жизненным циклом.",4,0,0,0,0,0,1,0,0,1
3913279,Очень ответственная девушка в УК.,5,0,0,0,0,1,0,0,0,0
3846831,"Спасибо, вопрос решили, всё стало нормально",5,0,1,0,0,0,0,1,1,0
3889213,спасибо за оперативное решение проблемы. ,5,0,1,0,0,0,1,0,0,0
4202389,спасибо,5,0,1,0,0,0,0,0,0,0
3860248,"Среагировали быстро, благодарю",5,0,1,0,0,0,1,0,0,0
4204057,все прекрасно!,5,0,0,0,0,0,0,0,1,0
4204032,большое спасибо!!!,5,0,1,0,0,0,0,0,0,0
4202514,"супер сотрудник ! 10 и 10 баллов , профессиональный подход . спасибо.",5,0,0,0,0,1,0,1,0,0
3934549,"Отреагировали оперативно, проблему решили и исправили по звонку телефона! ",5,0,1,0,0,0,1,0,0,0
4102571,пока работает,5,0,1,0,0,0,0,0,0,0
4184096,спасибо!,5,0,1,0,0,0,0,0,0,0
3945768,Спасибо большое ,5,0,1,0,0,0,0,0,0,0
4134107,решили сами,5,0,1,0,0,0,0,0,0,0
4204733,почему нельзя сразу так ответить?,5,0,0,0,0,0,0,0,0,1
3572768,"пересчет, и скорость",1,0,0,0,0,0,1,1,0,0
3945794,"Спасибо. На удивление, вопрос был решён быстро и оперативно.",5,0,1,0,0,0,1,0,0,0
4219330,всё отлично,5,0,0,0,0,0,0,0,1,0
3941585,Спасибо!,5,0,1,0,0,0,0,0,0,0
3946934,"Спасибо Татьяне, всю информацию обновили",5,0,0,0,0,1,0,0,1,0
4182649,"все мастер поправил, работает. спасибо большое!",5,0,1,0,0,0,0,0,1,0
3895566,все отлично,5,0,1,0,0,1,1,1,1,0
4208089,спасибо. оперативно,5,0,0,0,0,0,1,0,0,0
3941951,Благодарю от имени деток и их родителей!,5,0,0,0,0,0,0,0,1,0
4187767,"пока работает, всё хорошо",5,0,1,0,0,0,0,0,1,0
3890512,Спасибо.,5,0,1,0,0,0,0,0,0,0
4129290,отдельная  благодарность инженеру кириллу,5,0,0,0,0,1,0,0,0,0
4209346,добрый день! спасибо! надеюсь конусы не так легко будет сдвинуть как сферы,5,0,1,0,0,0,0,0,0,0
3911182,все вежливо и информативно ❤️,5,0,0,0,0,0,0,1,1,0
3942001,"Отлично, спасибо большое",5,0,1,0,0,0,0,0,0,0
4186003,спасибо,5,0,1,0,0,0,0,0,0,0
4206420,"лифт работает,я довольна",5,0,1,0,0,0,0,0,1,0
4194619,спасибо!,5,0,1,0,0,0,0,0,0,0
4202648,благодарю за быстрый отклик !,5,0,0,0,0,0,1,0,0,0
4201721,спасибо большое,5,0,1,0,0,0,0,0,0,0
3948958,"Мастер быстро пришёл, быстро понял в чем проблема и быстро устранил её, в общем всё отлично, спасибо",5,0,0,0,0,0,1,1,1,0
3921069,"Проблема решена с дверью,взаимодействие с овд игнорировано.",5,0,1,0,1,0,0,0,0,1
3911104,Быстро и аккуратно!Благодарю!,5,0,1,0,0,0,1,1,1,0
4208432,по существу. оперативно. молодцы,5,0,1,0,0,0,1,0,0,0
4190830,спасибо большое!!! вы очень аперативные,5,0,0,0,0,0,1,0,1,0
3890393,Все супер быстро! Спасибо! ,5,0,1,0,0,0,1,0,0,0
3912521,"Работа мастера, выполнена отлично! Проблема решилась только при личном визите в УК",5,0,0,0,0,0,0,1,1,0
3945457,Все на высшем уровне!,5,0,1,0,0,1,1,1,1,0
4180841,спасибо 👍теперь все работает.,5,0,0,0,0,0,0,0,1,0
4200359,"большое спасибо за оперативность, в решении данной проблемы",5,0,1,0,0,0,1,0,0,0
3942246,"почему не отражается что проверка пройдена, пишет пройти же проверку в лк. даже на сообщение не ответили молча закрыли заявку",5,0,0,0,0,0,0,0,0,1
4188030,спасибо! оперативно все починили,5,0,1,0,0,0,1,0,0,0
3899781,Норм,5,0,1,0,0,0,0,0,0,0
3908000,Огромное спасибо ,5,0,1,0,0,0,0,0,0,0
3902632,Все ок ) спасибо ,5,0,1,0,0,0,0,0,0,0
4154287,напольное покрытие видимо отдельная задача.,5,0,0,0,1,0,0,0,0,0
3913566,"ну вроде, получше...Слава Богу",5,0,1,0,0,0,0,0,0,0
3896230,"оперативно, быстро .",5,0,0,0,0,0,1,0,0,0
3929997,Хоть на заявки быстро отреагировали ,5,0,0,0,0,0,0,1,0,0
4192576,"спасибо, оперативно",5,0,0,0,0,0,1,0,0,0
4213418,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",5,0,1,0,0,0,0,0,0,1
3942627,Большое спасибо🌹,5,0,1,0,0,0,0,0,0,0
3862602,"не убирали, перерасчет",5,1,0,0,1,0,0,0,0,0
4147013,"даже никто и не подходил к отвалившейся плитке, каким образом стоит статус выполнено ?свершилось чудо целый месяц приклеивали, спасибо и на этом",5,0,0,0,1,0,0,0,0,1
3942777,Замечательный мастер ,5,0,0,0,0,1,0,0,0,0
3951649,спасибо!,5,0,1,0,0,0,0,0,0,0
4193600,оперативно,5,0,0,0,0,0,1,0,0,0
3939287,спасибо ,5,0,1,0,0,0,0,0,0,0
3461991,Прекрасный специалист! Побольше таких,5,0,0,0,0,1,1,0,0,1
4208056,спасибо,5,0,1,0,0,0,0,0,0,0
3895874,"Для точной оценки нужно пережить зиму и понять, лучше стало или нет",5,0,1,0,0,0,0,0,0,0
4181376,"еще бы плитку восстановили, пока никто не сломал ноги",5,0,0,0,1,0,0,0,0,0
3911509,Спасибо ,5,0,1,0,0,0,0,0,0,0
4237178,спасибо!,5,0,1,0,0,0,0,0,0,0
3856028,свершилось,1,0,1,1,1,0,0,0,0,1
4197598,спасибо за оперативность!,5,0,0,0,0,0,1,0,0,0
4140794,отлично! спасибо),5,0,0,0,0,0,0,0,1,0
4209725,благодарю вас!!!! спасибо,5,0,1,0,0,0,0,0,0,0
3924430,"Спасибо! Не делайте так больше, или хотя бы заранее предупреждайте о раннем отключении воды, чтоб люди с вечера успели её набрать!!",5,0,1,1,0,0,0,0,0,1
3892115,Спасибо большое за Вашу быструю и профессиональную помощь. ,5,0,1,0,0,0,1,1,0,0
3927168,спасибо за оперативность! ,5,0,0,0,0,0,1,0,0,0
3922726,"Электрик пришел, все проверил и нам объяснил все. Спасибо большое!",5,0,1,0,0,0,0,1,0,0
3905786,"Спасибо электрику, оперативно пришёл!",5,0,0,0,0,1,1,0,0,0
3951124,спасибо за оперативность ,5,0,0,0,0,0,1,0,0,0
4217486,"очень отзывчивый, профи своего дела!!",5,0,0,0,0,1,0,1,0,0
3927407,Спасибо!,5,0,1,0,0,0,0,0,0,0
4204166,отлично. спасибо большое. четко и быстро.,5,0,1,0,0,0,1,1,0,0
3931178,Супер!!!!,5,0,1,0,0,0,0,0,1,0
4024016,спасибо! наконец-то всё работает.,5,0,1,0,0,0,0,0,1,0
4229330,ок. спасибо,5,0,1,0,0,0,0,0,0,0
4233886,быстро 👍🏻,5,0,0,0,0,0,1,0,0,0
4186065,"быстро, качественно,результативно 👍👍👍спасибо",5,0,0,0,0,0,1,1,1,0
4214790,"устранено, спасибо!",5,0,1,0,0,0,0,0,0,0
3917257,Спасибо,5,0,1,0,0,0,0,0,0,0
3888539,"Огромное человеческое спасибо за оперативность выполнения работы нашему дежурному сантехнику, прибывшему в воскресенье через 20 минут после написания заявки! Все решилось наилучшим образом! Вот так бы все вопросы оперативно решались!!!",5,0,1,0,0,1,1,0,1,0
3911008,спасибо,5,0,1,0,0,0,0,0,0,0
4223217,благодарю за оперативность!,5,0,0,0,0,0,1,0,0,0
4212517,со мной никто не связался и никто не снял показания,5,1,0,0,0,0,0,0,0,0
4187124,супер мастер! протечка устранена ! спасибо !,5,0,0,0,0,1,0,1,1,0
3938642,Хороший сотрудник. Приятно общаться и получать ответы на все вопросы. ,5,0,0,0,0,1,0,1,1,0
4205452,очень оперативно,5,0,0,0,0,0,1,0,0,0
4145398,"-1 звезда за то,что не оперативно реагируете на заявки банальные",5,0,0,0,0,0,0,0,0,1
4207819,"мария доброе утро!  абсолютно ничего на этаже не отмыто, химией не работали это видно на фото, так же отсутствует запах. прошлый раз когда администратор действительно отмывала был запах химии и плитка была хоть и в небольших белых пятнах но без разводов. сейчас же такое ощущение что снова помыли полы грязной тряпкой и водой! прошу всетаки разобраться в сложившейся ситуации.",5,1,0,1,1,0,0,0,0,0
4191800,очень благодарны!,5,0,1,0,0,0,0,0,0,0
3944164,электрик снял показания. будем ждать ответ,5,1,0,0,0,0,0,0,0,0
3859764,Спасибо мастеру ,5,0,1,0,0,1,0,0,0,0
3912230,"В течении 2 часов после создания заявки все устранили, спасибо",5,0,1,0,0,0,1,0,0,0
4220856,"благодарю ростислава, быстро и качественно заменил резинку манжету в стиральной машине.",5,0,1,0,0,1,1,1,1,0
4190984,спасибо за оперативность,5,0,0,0,0,0,1,0,0,0
3932312,"Быстро обработали заявку, спасибо за оперативность",5,0,0,0,0,0,1,0,0,0
3890517,"Молодцы, оперативно.",5,0,0,0,0,0,1,0,1,0
4236894,"всё прекрасно и оперативно, но акт хотелось бы получить",5,0,0,1,0,0,1,0,0,0
4199041,очень доволен 👍быстро и качественно благодарю 🤩,5,0,0,0,0,0,1,1,1,0
3925707,Спасибо ,5,0,1,0,0,0,0,0,0,0
3883457,Спасибо,5,0,1,0,0,0,0,0,0,0
4149082,спасибо! спускаем воздух регулярно,5,0,0,0,0,0,0,0,1,0
4186779,"5 звезд заочно , так как специалист дал оперативную и грамотную консультацию, но проблема пока не решена",5,1,0,0,0,1,0,1,0,0
4214518,спасибо за исправление,5,0,1,0,0,0,0,0,0,0
3842440,"Михаил отличный мастер своего дела. Сделал быстро, чисто, дал рекомендации)",5,0,0,0,0,1,1,1,1,0
3907357,спасибо,5,0,1,0,0,0,0,0,0,0
3906789,"спасибо, теперь она закрывается",5,0,1,0,0,0,0,0,1,0
3887002,Татьяна спасибо ❤️,5,0,1,0,0,1,0,0,0,0
4209867,"очень хороший сотрудник. помогла установить приложение ключ, объяснили как работает приложение, сделали три ключа. доброжелательное отношение, всё оперативно.",5,0,1,0,0,1,1,1,1,0
3911416,Спасибо.,5,0,1,0,0,0,0,0,0,0
4184057,подача горячей воды в систему отопления была выполнена в течение 30 мин. с момента подачи заявки по отсутствию отопления.,5,0,0,0,0,0,1,0,1,0
4205335,"спасибо, теперь снова чисто",5,0,1,0,0,0,0,0,1,0
3942249,Спасибо большое!),5,0,1,0,0,0,0,0,0,0
4171734,"заявка закрыта без фактического исполнения и не обоснованно. контрольные показания счетчика так и не сняты, акт не составлен, перерасчет не сделан. прошу возобновить исполнение заявки.",5,0,0,0,0,0,0,0,0,1
3921087,"спасибо большое, очень быстро и оперативно ,мастер классный , отлично знает свою работу",5,0,0,0,0,1,1,1,1,0
3886721,Работает. Спасибо!,5,0,1,0,0,0,0,0,1,0
3910259,"Менеджер Елизавета  очень быстро решила мой вопрос, спасибо!",5,0,1,0,0,1,1,1,1,0
3909115,Спасибо! ,5,0,0,0,0,0,1,0,0,0
4214336,быстро выполнили заявку,5,0,1,0,0,0,1,0,0,0
4208267,у меня вопрос был кто зарегистрирован в квартире? почему в квитанции на оплату жкх стоит кол-во зарегистрированных 1? если я там больше не прописана с 2020г,5,0,0,0,0,0,0,0,0,1
4215754,потрясающий сантехник! спасибо ☺️,5,0,0,0,0,1,0,0,0,0
3877186,Спасибо большое! ,5,0,1,0,0,0,0,0,1,0
4224554,спасибо! все поняла,5,0,1,0,0,0,0,0,0,0
